Date,AAPL,FB,NVDA,PYPL,SHOP,SQ,TDOC,TSLA,TWTR,Z
2018-06-06,83734400,22558900,9283900,7867200,1399600,8590900,2168600,93836500,147805700,1244600
2018-06-07,85388800,21503200,9236200,7838600,1738800,14474600,1190200,71726500,41573400,1244600
2018-06-08,106627200,12677100,9011400,7430900,1056900,8300900,1098300,41026000,34538900,1129300
2018-06-11,73234000,12928900,6634300,4870400,1079400,6048000,1103400,65917500,24605300,982900
2018-06-12,67644400,11562700,7979000,9216900,1378100,9585600,1590500,111737000,51155000,1800600
2018-06-13,86553600,15853800,8455200,7510300,2156000,11262000,2284900,47349000,35169200,1499200
2018-06-14,86440400,19120900,10750400,6643400,1125200,11913100,1142900,54905000,50949100,1734000
2018-06-15,246876800,21860900,10806500,8710800,841700,7904400,1409800,54241500,51489600,1990500
2018-06-18,73939600,16826000,8906700,5579400,1261300,10488300,1758400,60366000,26025600,1776900
2018-06-19,134314000,19994000,14873300,6245100,1092700,9504500,1558100,63809500,39252000,1721100
2018-06-20,82514800,28230900,9244500,9174900,965300,12382500,1255500,41918500,31230200,1176400
2018-06-21,102847600,19045700,8987900,8101300,1764300,9999500,1466400,39835500,32200300,1400300
2018-06-22,108801600,17420200,10854000,7503400,1232900,10778400,1325700,51330500,28628900,1791000
2018-06-25,126652400,25275100,16645400,10780100,2180800,15115400,1254300,34656500,31379300,1222500
2018-06-26,98276800,17897600,11972100,6742200,1815500,13168900,1231100,37262500,20194100,1244100
2018-06-27,101141200,18734400,11347300,8974100,3248400,11139700,1745900,41668500,25875500,1055100
2018-06-28,69460800,18172400,8450300,7374500,1881000,11836900,1498100,41990000,18911200,3923700
2018-06-29,90950800,15811600,9807500,6817000,1205000,6759300,747300,32462000,24392900,6212800
2018-07-02,70925200,13961600,8939300,4929400,880800,5427100,969300,93799000,16703600,1816800
2018-07-03,55819200,13489500,5568300,3644100,1060800,4234700,598700,61413000,14237500,518300
2018-07-05,66416800,19684200,7655400,5287700,914900,7671000,1093300,87382000,16172000,1138600
2018-07-06,69940800,19740100,7408800,5095500,1073800,10441600,709000,44327500,23740700,809200
2018-07-09,79026400,18149400,7597000,5683500,997000,9067800,1524400,37984000,107582400,1707600
2018-07-10,63756400,13190100,9000400,3723200,776500,9162700,1481500,47357500,38467400,811800
2018-07-11,75326000,12927400,9187700,4153200,745500,5857100,797100,24420500,35100100,863100
2018-07-12,72164400,15454700,8637700,6912300,995800,8927300,1372100,28606000,27078500,931500
2018-07-13,50055600,11486800,6174700,6106400,877100,7686000,1087500,29349000,16426700,1299900
2018-07-16,60172400,11078200,4925900,4452300,1262300,5407900,983600,39093500,13012800,844000
2018-07-17,62138000,15349900,9053400,5086100,1200600,6293100,1892600,34981000,20122300,997800
2018-07-18,65573600,15334900,6941000,4797100,851600,4913100,833900,28121000,26536800,600100
2018-07-19,81147200,11350400,5893800,5612900,829100,11981300,1512000,29576500,13366800,514100
2018-07-20,82704800,16163900,5558800,7541500,1277800,9262800,1132300,25811000,10437700,767900
2018-07-23,63957600,16732000,7539600,11759700,839700,7059700,823900,54964500,15251200,540600
2018-07-24,74791600,28468700,8865500,13369400,1541500,12188100,3659400,47954000,22433900,1182600
2018-07-25,66839600,58954200,7977800,11976800,1255900,8286200,3348300,35377000,25140700,1285600
2018-07-26,76304000,169803700,8128100,14505600,1158500,6744500,1042900,23152500,30018700,1029600
2018-07-27,96096000,60073700,7385500,14903400,2102000,8687200,1272500,28516500,122752800,3046800
2018-07-30,84118000,65280800,8508500,13501500,2745100,13599000,2741600,34070500,77852400,2095100
2018-07-31,157492000,40356500,7099700,13462200,7920600,10692300,2054300,25384500,64392200,1717300
2018-08-01,271742800,34042100,7088900,11160400,2405200,11990400,2138700,50647000,33231700,1312600
2018-08-02,249616000,32400000,6741700,8327200,2724900,20831900,2728700,116075000,27088000,1516800
2018-08-03,133789600,24763400,5357200,6216400,1617400,14949000,1095600,68282500,26317000,1135000
2018-08-06,101701600,49716200,5187700,5702500,1196400,10876000,1636200,42821500,27512400,3748800
2018-08-07,102349600,33398600,6453300,4951200,1013000,6589700,1254400,154379000,24635600,18720400
2018-08-08,90102000,22205200,6552500,3888900,817500,5006400,2310500,122856000,22539400,4599900
2018-08-09,93970400,19732100,5107000,5507000,875200,6312700,1374000,85919000,17662100,3574900
2018-08-10,98444800,21500400,6409900,5796500,1321600,13371600,3588200,57760000,16073900,3816300
2018-08-13,103563600,17423300,9380200,6040100,1280000,13082400,1732200,52319500,44235300,3028500
2018-08-14,82992000,19102000,11655500,6107400,1228400,10883300,962100,34932000,26442600,1639700
2018-08-15,115230400,33020200,14778400,8742900,1820300,13050900,865100,45506500,26433400,2299900
2018-08-16,114001600,31351800,20031500,5967200,921000,8175200,1117600,30320000,20873200,2050300
2018-08-17,141708000,24893200,28579700,6245000,1258900,5561400,1123900,94793000,14874600,1476000
2018-08-20,121150800,21518000,21359700,4103000,1517100,7076700,1429200,87011500,16535700,1933900
2018-08-21,104639200,19578500,16849700,5389600,1425400,8587800,1255800,65861000,29575700,2332300
2018-08-22,76072400,16894100,18746400,4265900,1265200,6827800,1133500,29730000,18576300,1298600
2018-08-23,75532800,18053600,18017100,4310000,1042000,7721700,1026300,25736500,25746300,1018600
2018-08-24,73905600,14631600,13287800,7403900,1213100,7050600,1286300,18013000,15214000,1709700
2018-08-27,82100400,17921900,12644400,5466700,1386400,8257200,1633900,65396500,28306300,1275700
2018-08-28,91107200,15910700,11884600,4643800,1289500,11452000,1280300,38245500,22281600,910700
2018-08-29,109019200,18494100,10502700,7841800,936700,22484700,1178600,37237000,17697200,1067400
2018-08-30,195175200,24216500,8665200,7146600,812300,20083800,1085600,36083500,19217200,1179900
2018-08-31,173360400,18065200,7664800,4874400,669100,11165100,1001900,26875500,19073900,3709000
2018-09-04,109560400,29809000,9793000,6466700,912100,13753200,1004000,41752500,13567600,1447300
2018-09-05,133332000,31226700,9828900,10202200,2362300,18020900,1224700,38604000,36051100,1443200
2018-09-06,137160000,41514800,8069900,6840300,1825400,12523600,1009300,37404000,36023600,3174300
2018-09-07,150479200,24300600,7385500,5679500,2039500,10503800,876100,112459500,31484200,2634600
2018-09-10,158066000,20197700,5503500,5466000,1062300,10223500,953700,71417500,17805800,1355800
2018-09-11,142996000,20457100,6077800,7321900,1320500,11994800,1642800,45850000,16000100,1022700
2018-09-12,197114800,24078100,10477300,7213500,1711200,12707900,1095500,50077000,29845200,1062600
2018-09-13,166825600,25453800,7638400,8308300,1259800,9672800,762000,31701500,18522500,1305500
2018-09-14,127997200,21770400,9673400,9342800,1247000,7278500,947100,33828000,13474700,1492900
2018-09-17,148780400,21005300,5138200,9293800,1654200,10516400,1090000,34438000,30592300,2331100
2018-09-18,126286800,22465200,7488000,5820700,1706600,10583000,1000600,82737500,15856800,1878200
2018-09-19,108495200,19629000,5621500,5495100,1637800,13187700,909100,41474500,16023500,1342300
2018-09-20,106435200,18936000,10764600,6561700,1378300,9195800,1108200,36747000,15378000,2212300
2018-09-21,384986800,45994800,10878200,25379400,2146400,10114000,1437600,25252500,43122600,4455100
2018-09-24,110773600,19222800,7347800,8303100,892600,8152100,1446600,24215000,20249000,2046600
2018-09-25,98217600,27622800,7009700,5953400,1579800,28195200,2663900,22408500,16130300,1585100
2018-09-26,95938800,25252200,6713700,5936200,860500,25510900,1368100,39216000,12742100,2438700
2018-09-27,120724800,27266900,5360700,6996600,604300,21040400,1692700,42545500,14830500,1093700
2018-09-28,91717600,34265600,17734900,7920600,789400,15268200,1920800,168248500,22719600,1587000
2018-10-01,94403200,26407700,15551500,9260600,868400,12616900,1876300,108888000,20538900,2417700
2018-10-02,99152800,36031000,9599100,6488200,1566500,11895000,2013600,58717500,17714400,1348600
2018-10-03,114619200,23109500,8013800,6625000,909500,9820600,1692100,39975000,19358700,2254500
2018-10-04,128168000,25739600,9780500,9077900,1929900,13896300,1537700,49071000,21120400,2001800
2018-10-05,134322000,25744000,10665900,10735800,1691300,12099800,2187600,89722500,28996100,2435600
2018-10-08,118655600,24046000,10215300,16872200,1242000,30365100,2530400,67363500,22114400,1612700
2018-10-09,107564000,18844400,6837500,9332400,1055500,16729100,2811700,60303000,22749300,2149700
2018-10-10,167962400,30610000,17123500,16920300,2686300,32581900,4294600,64076500,40399400,3797200
2018-10-11,212497600,35338900,18135900,21006500,2070300,63545700,3242400,40838500,33065300,2816100
2018-10-12,161351600,25293500,15205900,14131400,2034600,38121500,2619600,36007000,27127500,2744700
2018-10-15,123164000,15433500,11244000,8481100,1114200,22583500,1922900,31000000,20225200,1248600
2018-10-16,116736000,19180100,10217800,10060000,1391100,23256400,2078000,47632000,18443000,2329100
2018-10-17,91541600,17592000,8241700,10022600,3149000,16656800,1286100,43277500,19379400,1447800
2018-10-18,130325200,21675100,13100500,19748500,1593000,15368000,1213200,27106000,24174300,2698100
2018-10-19,132314800,19761300,15340200,34211900,2229600,16924800,839500,46877500,20112900,1713100
2018-10-22,115168400,15424700,9221100,11254800,2356200,15948000,1176700,28001500,21719400,1809600
2018-10-23,155071200,19095000,15660900,14753800,2366900,16952900,2178200,95139000,26503600,1715600
2018-10-24,163702000,27744600,22107200,14754600,2315200,15587900,1284600,100291500,37910200,2156500
2018-10-25,119423200,22105700,23793000,9267600,4484700,13759200,1390900,104203500,79251000,1841100
2018-10-26,189033600,31303300,16619600,13969400,2830900,16771800,1817400,137127500,47747000,2786600
2018-10-29,183742000,31336800,18950400,12918800,2156100,20295600,1756500,72430000,40899900,2849800
2018-10-30,146640000,50528300,20179800,13100800,3029100,17359100,1699200,45633500,43678200,2906900
2018-10-31,153435600,60101300,18644300,11191800,2118800,17915800,1590800,38121500,33063700,2849000
2018-11-01,233292800,25640800,14163200,5952600,1796500,13574000,2870500,40000500,27498000,2253400
2018-11-02,365314800,24708700,11324000,7014400,1947600,13561600,3376900,39040000,23994800,2125100
2018-11-05,264654800,15971200,9483300,4622300,1222500,16851400,4078300,39155000,18214300,2823500
2018-11-06,127531600,16667100,7475300,4662500,831900,18563300,1906400,33814500,15508300,4032200
2018-11-07,133697600,21877400,12095300,8672000,1528700,24041900,2029400,36872500,16802100,21847300
2018-11-08,101450400,24145800,12783800,7539000,1299900,35808900,993300,35453500,15146400,10523900
2018-11-09,137463200,17326900,10331000,9105900,1726700,17267100,1470000,25494000,16034700,4361100
2018-11-12,204542000,18542100,15427900,6278200,1687000,19982100,1278800,34707500,18147500,4796900
2018-11-13,187531600,15141700,16117800,4731300,1404500,18485900,1430400,27243000,17206300,3194200
2018-11-14,243204000,22068400,13164500,6678100,1359400,14251900,1614300,25201500,19448700,4254800
2018-11-15,185915200,30320300,21017700,10001200,1868300,12244400,1862100,23128500,16824800,5033600
2018-11-16,147713200,37250600,49088000,7581000,1218500,13311400,1586700,36031000,17904100,2758800
2018-11-19,167701200,44362700,42445500,11455300,2248500,22491200,2819200,48544500,15745000,3674500
2018-11-20,271300800,41939500,42300800,14202100,2195700,34865500,2782700,40023500,20927600,4973300
2018-11-21,124496800,25469700,25637400,8522900,1252900,15670500,1075100,23434000,16466900,6106100
2018-11-23,94496000,11886100,10299200,3066900,673100,6010500,512900,21013000,5813900,1201100
2018-11-26,179994000,24263600,20370800,9292900,1581400,12630400,1127400,39960500,17096000,8521600
2018-11-27,165549600,20750300,18451500,5335200,1056100,9607400,932800,31791500,10727400,5532900
2018-11-28,184250000,29847500,20113100,9342000,1255400,16478200,1322800,20638000,19073300,5175000
2018-11-29,167080000,24238700,13729300,6516600,1133500,13912800,1160500,15403500,50505700,4511500
2018-11-30,158126000,25732600,18239100,11273300,1071300,12218100,1322100,28145500,25833200,4309200
2018-12-03,163210000,24819200,22270100,10822500,1496200,16208500,1354400,41532500,24027100,3365200
2018-12-04,165377200,30307400,20302800,8249900,1481000,31179700,2168800,42309500,22472000,2684500
2018-12-06,172393600,28218100,17307700,10197700,1639900,23253600,4132800,39212500,25922800,3326400
2018-12-07,169126400,21195500,17041900,8419500,1636400,20672200,2298100,57556000,29497100,2966400
2018-12-10,248104000,26422200,15736800,9348200,1247500,18276800,1849300,33067500,19971100,2620300
2018-12-11,189126800,20300300,16797800,8159100,1530800,17887300,2418100,31544000,30118600,1892900
2018-12-12,142510800,23696900,16353400,10306800,1411800,15966600,1618400,25135000,32608500,3001900
2018-12-13,127594400,18148600,11784600,8877300,1238700,10708100,2012600,36829500,22831600,4090200
2018-12-14,162814800,21785800,11795500,6869100,6374100,10528100,1467900,31688000,19528500,2632000
2018-12-17,177151600,24334000,16571700,8368100,5015900,16517300,3555700,38370000,23880900,3452700
2018-12-18,135366000,24709100,14109300,9573000,2575000,16083600,1911100,35500000,18885100,2832200
2018-12-19,196189200,57404900,18634100,11258400,2690500,18705300,1533400,41371000,24784300,2640700
2018-12-20,259092000,40297900,18739700,12532900,3429400,24787600,2750100,45359500,51983000,2921700
2018-12-21,382978400,56901500,21593500,17704900,2483200,24945200,2521500,40084000,38714100,2589300
2018-12-24,148676800,22066000,11596000,6800500,1306000,11331800,1256900,27799500,18208300,1028800
2018-12-26,234330000,39723400,17377500,10994700,1627300,19549200,1789500,40815500,35529600,1407000
2018-12-27,212468400,31202500,15926100,7849100,1461100,20228800,1224200,42875500,31987700,2511000
2018-12-28,169165600,22627600,15718200,6850400,1376500,18413300,968200,49695000,21820500,1541600
2018-12-31,140014000,24625300,11628500,7247700,1684200,13258800,1170500,31511500,15975000,1882400
2019-01-02,148158800,28146200,12718800,10146200,1232600,13434000,1410100,58293000,15053700,3321100
2019-01-03,365248800,22717900,17638800,9650700,1219500,19076300,1015000,34826000,19051700,4542100
2019-01-04,234428400,29002100,14640500,9234800,1366100,30228600,1602200,36970500,23412600,2395700
2019-01-07,219111200,20089300,17729000,11094100,1260000,18146900,1770900,37756000,19917800,2342000
2019-01-08,164101200,26263800,19650400,8307600,1367700,21511800,2027500,35042500,18915200,1900600
2019-01-09,180396400,22205900,15431500,9578300,1275700,21012400,1634600,27164500,14554400,2161600
2019-01-10,143122800,16125000,13078900,7478100,965200,13562200,822600,30282000,30504500,2865900
2019-01-11,108092800,12908000,21869100,7398200,685300,14448300,753700,25195500,17732300,2459400
2019-01-14,129756800,20520300,18254200,6084700,1455200,12364300,1807500,26236500,9523000,1198600
2019-01-15,114843600,24069000,15425300,10377900,1638200,12099400,1452300,30283000,13548200,1543000
2019-01-16,122278800,18025700,11752600,8475000,2142000,13368300,1399500,23458500,10130200,1464900
2019-01-17,119284800,15787900,12335900,10254500,1242500,20971700,1958800,18383500,12059700,1716400
2019-01-18,135004000,31029600,16283400,11958400,1142900,22074100,1793900,120754000,16776800,1983200
2019-01-22,121576000,22378700,16538800,7890300,1036400,19149900,1149700,60333500,17780800,2042700
2019-01-23,92522400,20098400,14775500,5595700,793500,17864400,1565400,62650000,21084400,2072900
2019-01-24,101766000,20955500,17724300,9749100,655200,24611600,780800,40061000,12470400,1880500
2019-01-25,134142000,22237200,28864300,11664300,980300,25114700,906900,36248000,22513700,2469500
2019-01-28,104768400,15508500,62788200,7361100,807200,15701700,601100,32116500,21750800,1393900
2019-01-29,166348800,17632100,28848300,6399900,1040900,32382900,956800,23108500,18849800,1488900
2019-01-30,244439200,44613200,24355700,11622800,712400,18710400,703400,56251500,17142500,1858300
2019-01-31,162958400,77233600,21071300,23729900,1661600,15679400,1098000,62846000,21211300,3693700
2019-02-01,130672400,30806500,15626200,10514600,1248400,12677800,1167500,36417000,18816600,2008400
2019-02-04,125982000,20036000,13214800,7084500,1172000,10582100,1181800,36760500,14244100,1558400
2019-02-05,144406400,22557000,13560600,5591300,969500,19150500,1092800,33714000,17610200,1747200
2019-02-06,112958400,13281200,17561600,5939400,736300,10068500,1086700,25192500,34058000,1968400
2019-02-07,126966800,17517600,15928000,7283800,1408200,9549700,1050600,32603000,69764100,2796900
2019-02-08,95280000,12561400,11540100,7642100,979500,9947800,703000,29221000,40669800,2647100
2019-02-11,83973600,12811200,12379500,6455900,2220100,13317500,728800,35648500,28838200,1888900
2019-02-12,89134000,16292300,14776500,7497000,5928000,8947700,758100,27588000,20315300,2833800
2019-02-13,89960800,14205100,15134300,8577900,2982700,10212300,938100,25708000,29683300,1358100
2019-02-14,87342800,12755200,20681600,6579200,1607600,7671800,746400,26004000,15321100,1980200
2019-02-15,98507200,15504400,37918700,6080200,1129200,7148900,1444100,19524500,17591500,3201500
2019-02-19,75891200,14345400,13797300,8092400,2282800,7438600,1038300,20842000,14391700,3152300
2019-02-20,104457600,11770700,13524700,8154100,1330600,8773800,922900,35710500,16871100,5134900
2019-02-21,68998800,15607800,11213700,6410000,974400,7645100,1078900,44546000,13944900,6685100
2019-02-22,75652800,15858500,10043500,4898000,1017600,7614800,814800,28703000,15413400,22935300
2019-02-25,87493600,18737100,16400500,7470700,1271600,8757600,827600,33132500,15061300,8860400
2019-02-26,68280800,13784100,12211600,5906400,1045100,8544300,1242700,42912500,17519100,5186400
2019-02-27,111341600,12697500,12506400,5565400,908200,19712500,2943700,55919500,24639100,4208800
2019-02-28,112861600,11114200,8123600,6151800,865400,41441000,5338100,52603500,15242900,2709100
2019-03-01,103544800,11097800,8929700,5434000,1126200,22485900,1831700,114557000,12360700,3572300
2019-03-04,109744800,18894700,10249800,7855800,1606200,16804800,2672600,85484000,15920400,2615300
2019-03-05,78949600,28187900,9073100,6321900,1005800,9711800,1684600,93823500,13073500,1867300
2019-03-06,83241600,21531700,10088100,3226500,723800,7174000,1660000,51677500,10938600,1890200
2019-03-07,99185600,18306500,11252600,6170100,734900,9561700,1611400,47212500,15779900,4404100
2019-03-08,95997600,13184800,10560400,4577700,1262700,9025200,926800,44098000,11964300,2804400
2019-03-11,128044000,18884000,21493200,5387500,2058500,7901700,1257900,36961500,16013200,2769600
2019-03-12,129870400,12155300,14489400,5624500,1328700,9494800,2129000,37520500,12324300,2712200
2019-03-13,124130000,11973300,19222500,9356600,1177500,8664000,2205500,34223500,10201300,1515600
2019-03-14,94318000,18037400,12984600,5414700,1219000,6579200,1437700,35517000,12090600,1815700
2019-03-15,156171600,37135400,16537100,10960900,2337300,8485800,1968200,73927500,17522700,4589800
2019-03-18,104879200,37524200,12174800,6454000,1248800,12755300,1416900,51405000,13172600,1904800
2019-03-19,126585600,25611500,21374300,6965100,2215400,8170900,1099200,59003000,15557400,2257600
2019-03-20,124140800,20211500,17978700,6462900,1401600,9423000,1141700,34541000,22373800,3390900
2019-03-21,204136800,16223000,20607800,7216700,1721000,10707700,860500,29735500,13346900,1681600
2019-03-22,169630800,16389200,18691100,7195000,1530100,9924300,1703300,43728000,28034700,2282400
2019-03-25,175381200,12631200,13130300,5117700,1257500,8267000,2848300,51075000,15272300,1648500
2019-03-26,199202000,15437900,17587700,4498000,1165900,8891300,2760900,36754500,17252300,2164100
2019-03-27,119393600,10620300,11859300,5450200,1020400,11690800,2847200,43896000,13669400,3348000
2019-03-28,83121600,10443000,12006600,4459900,1114000,7479300,2228900,33870500,17711300,2420200
2019-03-29,94256000,13455500,11422400,5625500,810100,6437100,2160800,29956500,13529300,2981200
2019-04-01,111448000,10381500,12095600,6157200,1103200,8764300,1327300,40552000,12499700,1432500
2019-04-02,91062800,23946500,11023000,4177400,2454900,6626100,1400200,27394500,11638000,2314200
2019-04-03,93087200,27391100,19587600,5441900,2011000,10118800,1686000,39597000,18027600,3891500
2019-04-04,76457200,17847700,11434400,7996800,4762100,10705300,1412800,118603500,14604100,1966900
2019-04-05,74106400,9594100,12043600,8573800,1489900,7396200,976200,65191500,9571700,1546100
2019-04-08,103526800,7297400,10604800,9261800,1291300,6564100,1709800,52052000,10655000,3486500
2019-04-09,143072800,19751000,10999300,7217100,1248200,7236100,1164000,29520000,13889700,1780800
2019-04-10,86781200,11701500,11119300,6561800,880300,7779300,1551200,35306500,11648800,1160400
2019-04-11,83603200,8071000,9365000,7681000,1334700,6971300,982800,49179500,10982700,2042000
2019-04-12,111042800,12329800,11792700,6997700,1197000,6318600,1541500,33730000,12713800,1440500
2019-04-15,70146400,10834800,11002300,4480100,1759500,6840200,865400,50193000,10248400,1808000
2019-04-16,102785600,11215200,9874100,3766100,1338200,6391500,1652100,36364500,9396300,1339600
2019-04-17,115627200,9973700,8775100,5353700,1064000,5901200,4241300,25632500,9023000,1502000
2019-04-18,96783200,11655600,9524700,10220700,1287700,11829500,2161900,29381500,9806100,1744100
2019-04-22,77758000,13389900,6998400,6408500,1316500,7867700,2158600,60735500,19704300,2664000
2019-04-23,93292000,19954800,8671400,8564200,1881300,6250000,2146100,54719500,104262500,2409900
2019-04-24,70162400,37289900,7955100,9553100,2023100,7056500,1253900,53637500,30266900,3412200
2019-04-25,74172800,54148800,12482400,10959400,1667300,6384900,887400,109247000,26044800,2057200
2019-04-26,74596400,22075000,21724700,7683200,1388600,7426900,1722000,111803500,15270500,1566400
2019-04-29,88818800,19641300,9798000,6989300,1940300,8627300,2870800,83572500,19680000,3169600
2019-04-30,186139600,23494700,9073000,6489400,6223400,7192100,2103500,47323000,22912000,6857300
2019-05-01,259309200,15996600,8857000,5442200,3184300,15731100,3464000,53522000,14962600,2405300
2019-05-02,127985200,13209500,9867100,5272400,4054200,34399600,1553100,90796500,13419100,3540400
2019-05-03,83569600,14575400,8420600,4660500,3349900,9187200,1731600,118534000,15577100,2963900
2019-05-06,129772400,13994900,10554400,4722600,2916900,13595800,1581000,54169500,14517400,3928600
2019-05-07,155054800,16253000,13880500,6178700,2589400,10764100,1610600,50657000,19283100,2436900
2019-05-08,105358000,12505700,10479200,4118000,1847500,9863000,875100,30882000,9168400,3436200
2019-05-09,139634400,12967000,16506200,4657300,1831000,9178500,795700,33557000,10010700,6330200
2019-05-10,164834800,12578500,14237500,3750900,1674900,7689900,839600,35041500,12259000,20064600
2019-05-13,229722400,16833300,16422800,5657900,1938800,14597100,1327600,54174000,16829700,4680600
2019-05-14,146118800,17628100,13122000,4559700,2097100,10036600,960100,36262000,11125100,3905500
2019-05-15,106178800,16746900,12558000,5315300,1931600,7857700,1371500,36480000,11523100,4816800
2019-05-16,132125600,12953100,19527200,6031800,2975700,8587800,1815100,37416500,10104400,5154400
2019-05-17,131516400,10485400,25551700,4512400,1667200,6868400,1219500,88933500,9090300,3828200
2019-05-20,154449200,10352000,14301600,3631600,1856100,6715100,873000,102631000,9411900,3450000
2019-05-21,113459200,7502800,9046200,4001400,1110400,5698700,937000,90019500,8861400,3027800
2019-05-22,118994400,9213800,8146700,3091700,1252000,6695100,701200,93426000,21105400,4778000
2019-05-23,146118800,12768800,14796100,7183600,1530300,9444500,1060600,132735500,18398800,4995600
2019-05-24,94858800,8807700,8939600,4832500,1163400,7994000,620600,70683000,9303900,3505100
2019-05-28,111792800,14843300,10708900,6568300,1538900,10027500,830400,51564500,11770300,3295700
2019-05-29,113924800,12797700,13995000,8166200,1673800,10392800,1359300,59843000,12270300,2915700
2019-05-30,84873600,8581500,9857500,3871800,1290900,5590400,1035300,39632500,7413100,3301000
2019-05-31,108174400,15226500,9743000,4913500,1087800,7220500,627000,52033500,8556100,3076200
2019-06-03,161584400,56059600,11966100,11261200,2535800,9309700,2052300,65322000,22217100,3837200
2019-06-04,123872000,46044300,16045900,7280400,1603000,8234400,1825900,69037500,15357100,3475300
2019-06-05,119093600,19758300,12790400,6220200,2342100,9330700,943400,67554000,12798700,4059600
2019-06-06,90105200,12446400,10203500,4744000,1867300,6021800,716500,101211000,8863000,2641700
2019-06-07,122737600,16917300,8721400,5916400,2344700,9995100,713000,80017500,15399700,1988200
2019-06-10,104883600,14767900,10069500,6483600,1716100,10668200,1042300,52925000,10036400,2602100
2019-06-11,107731600,15266600,9596800,5038900,1847800,7130700,815300,58267500,9528600,2487300
2019-06-12,73012800,17699800,8972300,3914400,1124600,6612100,726000,75987500,6795500,2319600
2019-06-13,86698400,12253600,7702000,4089400,1043400,8201400,1070900,40841500,21679400,2567400
2019-06-14,75046000,16773700,9860700,4242000,751000,5344700,716200,37167000,7791100,2032600
2019-06-17,58676400,29459900,6901000,4621600,703500,5353100,722900,61584000,7896000,1267800
2019-06-18,106204000,37571400,14548000,6793300,1104900,7651600,1071200,63579000,12705500,2771400
2019-06-19,84496800,21417100,8291100,5166000,2980200,6079100,905600,32875500,12059700,3342800
2019-06-20,86056000,14635700,8754200,5437500,3108800,8796800,1095900,59317500,19676100,3436200
2019-06-21,191202400,22751200,10860700,10651500,1446000,8396700,1431700,41010500,12853600,2264500
2019-06-24,72881600,15509000,7073700,3369800,2179600,4468000,854800,28754000,9216800,2278900
2019-06-25,84281200,16750300,7796700,5393700,4953000,12032700,1013500,30910500,11196400,2395700
2019-06-26,104270000,12808600,14601800,4637300,2334000,7911800,751800,42536000,8744800,2448000
2019-06-27,83598800,11159000,11136000,5139300,1814500,5163800,775200,31698500,12655900,1843700
2019-06-28,124442400,16378900,9941700,6679800,1500900,9465000,2741300,34257000,15505300,4080400
2019-07-01,109012000,14181800,17743900,5566900,1344000,8068300,1096400,41067000,14394600,2926900
2019-07-02,67740800,9050000,10005700,4153900,1298800,5894900,963500,46295000,8393200,1808900
2019-07-03,45448000,10246100,6165900,3288900,966400,2904600,623600,71005500,5372600,852500
2019-07-05,69062000,11164100,9913800,3801700,1318300,3523500,585900,35328500,6084800,2224100
2019-07-08,101354400,9723900,8244700,4983600,2548700,4288000,866300,29402500,8058100,1791100
2019-07-09,82312000,14698600,8571500,4739000,1740700,21399700,1681600,30954000,14218000,2915900
2019-07-10,71588400,20571700,11301900,5879700,1275700,10342800,871100,45728500,11831800,3021100
2019-07-11,80767200,13678500,17064000,4999700,1238300,7916400,701500,37572000,8549500,3147600
2019-07-12,70380800,15366300,12659800,4540300,2024800,13586300,921300,46002500,8048700,2244000
2019-07-15,67789600,16030300,7246000,3721000,1841300,6428500,584800,55000500,12738700,1218400
2019-07-16,67467200,12132700,8536100,4006600,1336900,5772000,735500,40745000,10979600,1737600
2019-07-17,56430000,12083700,8705100,4627500,3748200,6264000,1023100,48823500,7926600,1694500
2019-07-18,74162400,11937900,11054800,4436900,1678500,6834600,960400,23793000,11119600,1823200
2019-07-19,83717200,12098300,8622400,4916200,1478900,6877500,602100,35242000,10842400,2042800
2019-07-22,89111600,13589000,7898500,5676600,1870900,4001900,2284600,34212000,8405600,2067200
2019-07-23,73420800,14583700,10704400,5016000,1664100,3624800,1721400,25115500,10741500,4384600
2019-07-24,59966400,32532500,9155900,8969800,1888900,4751000,950600,55364000,12488500,1445800
2019-07-25,55638400,39889900,9817500,19417200,1498400,6000400,1087000,112091500,21255400,1081600
2019-07-26,70475600,24434000,6854000,7995500,1120200,5668200,906900,50138500,57527600,1179400
2019-07-29,86693600,16530800,6204000,13820200,2223400,7211400,773600,46366500,21170600,831700
2019-07-30,135742800,11903600,4944300,8456000,1776100,5369300,1011600,40545000,15670600,2446900
2019-07-31,277125600,14593500,8985400,10096200,1836300,7406900,1722700,45891000,29745300,2326100
2019-08-01,216071600,17777000,10530300,9436100,4612800,16099700,2800100,41297500,22883600,2124300
2019-08-02,163448400,15297000,10708700,10466900,1980600,43722000,1119200,30682500,20617200,2007500
2019-08-05,209572000,23086700,14728900,11745400,2391300,21651500,1652300,35141500,23081000,1866300
2019-08-06,143299200,18035700,9031800,7740500,1772600,14970800,1193000,27821000,15077900,3325600
2019-08-07,133457600,15833200,9314000,7622000,1767900,9246500,1309000,23882500,15427600,3904400
2019-08-08,108038000,14828900,7732500,7815000,1885200,9461900,2053000,26371500,14684600,14985500
2019-08-09,98478800,11058800,8545400,7777300,2361400,7216900,795000,19491000,11419600,5733200
2019-08-12,89927600,10930900,6980000,7896800,1705800,8516800,842100,23319500,6731800,3805900
2019-08-13,188874000,13577000,8798900,9788400,1921900,11917600,655200,24240500,12429900,3179700
