,AAPL,FB,NVDA,PYPL,SHOP,SQ,TDOC,TSLA,TWTR,Z
,close,close,close,close,close,close,close,close,close,close
Date,,,,,,,,,,
2018-06-21,46.3650016784668,201.5,257.1099853515625,85.97000122070312,164.5399932861328,67.0999984741211,61.45000076293945,69.50199890136719,45.2400016784668,61.84000015258789
2018-06-22,46.22999954223633,201.74000549316406,250.9499969482422,85.12000274658203,162.52999877929688,65.75,61.599998474121094,66.72599792480469,45.880001068115234,61.459999084472656
2018-06-25,45.54249954223633,196.35000610351562,239.1199951171875,82.19000244140625,153.2100067138672,61.88999938964844,59.54999923706055,66.60199737548828,44.16999816894531,60.75
2018-06-26,46.10749816894531,199.0,241.99000549316406,82.31999969482422,155.00999450683594,62.54999923706055,59.650001525878906,68.4000015258789,44.84000015258789,60.79999923706055
2018-06-27,46.040000915527344,195.83999633789062,235.72000122070312,80.66999816894531,144.6999969482422,60.09000015258789,55.70000076293945,68.9000015258789,43.70000076293945,60.70000076293945
2018-06-28,46.375,196.22999572753906,240.86000061035156,82.4800033569336,146.5500030517578,61.54999923706055,57.70000076293945,69.98600006103516,44.790000915527344,58.619998931884766
2018-06-29,46.27750015258789,194.32000732421875,236.89999389648438,83.2699966430664,145.88999938964844,61.63999938964844,58.04999923706055,68.58999633789062,43.66999816894531,59.060001373291016
2018-07-02,46.79499816894531,197.36000061035156,242.24000549316406,83.88999938964844,149.4199981689453,63.13999938964844,59.400001525878906,67.01399993896484,44.97999954223633,60.25
2018-07-03,45.97999954223633,192.72999572753906,236.83999633789062,83.2699966430664,150.5,61.75,59.849998474121094,62.172000885009766,43.88999938964844,60.290000915527344
2018-07-05,46.349998474121094,198.4499969482422,242.72999572753906,84.58999633789062,152.67999267578125,64.1500015258789,62.79999923706055,61.832000732421875,45.060001373291016,60.79999923706055
2018-07-06,46.99250030517578,203.22999572753906,247.3300018310547,85.94000244140625,156.80999755859375,66.44000244140625,63.349998474121094,61.779998779296875,46.650001525878906,62.33000183105469
2018-07-09,47.64500045776367,204.74000549316406,249.25,86.2300033569336,158.4499969482422,66.4800033569336,65.1500015258789,63.70199966430664,44.13999938964844,61.66999816894531
2018-07-10,47.587501525878906,203.5399932861328,253.25,86.16999816894531,158.97999572753906,64.76000213623047,62.20000076293945,64.49400329589844,43.75,60.939998626708984
2018-07-11,46.970001220703125,202.5399932861328,247.52999877929688,86.25,160.97999572753906,65.33000183105469,62.70000076293945,63.79199981689453,43.869998931884766,61.63999938964844
2018-07-12,47.75749969482422,206.9199981689453,251.22999572753906,89.12999725341797,167.5,67.27999877929688,65.44999694824219,63.34199905395508,45.2599983215332,63.060001373291016
2018-07-13,47.83250045776367,207.32000732421875,249.32000732421875,87.98999786376953,166.17999267578125,66.97000122070312,66.0999984741211,63.77399826049805,44.4900016784668,62.810001373291016
2018-07-16,47.727500915527344,207.22999572753906,248.1999969482422,87.7699966430664,165.35000610351562,66.94999694824219,67.05000305175781,62.02000045776367,44.2599983215332,62.900001525878906
2018-07-17,47.86249923706055,209.99000549316406,253.69000244140625,88.58000183105469,169.0,68.33000183105469,68.30000305175781,64.53800201416016,44.709999084472656,63.529998779296875
2018-07-18,47.599998474121094,209.36000061035156,251.6999969482422,88.22000122070312,170.47999572753906,68.29000091552734,69.1500015258789,64.7699966430664,43.34000015258789,62.959999084472656
2018-07-19,47.970001220703125,208.08999633789062,252.02999877929688,87.37999725341797,171.75,70.31999969482422,70.4000015258789,64.0459976196289,43.439998626708984,62.91999816894531
2018-07-20,47.86000061035156,209.94000244140625,250.88999938964844,87.47000122070312,171.75,70.41000366210938,68.55000305175781,62.715999603271484,43.41999816894531,61.959999084472656
2018-07-23,47.90250015258789,210.91000366210938,249.41000366210938,89.23999786376953,173.25999450683594,71.5999984741211,69.55000305175781,60.63999938964844,43.310001373291016,62.970001220703125
2018-07-24,48.25,214.6699981689453,248.7100067138672,91.41000366210938,168.33999633789062,69.36000061035156,63.70000076293945,59.486000061035156,42.16999816894531,60.79999923706055
2018-07-25,48.70500183105469,217.5,251.8699951171875,91.37000274658203,173.77999877929688,72.52999877929688,66.9000015258789,61.74800109863281,44.220001220703125,62.029998779296875
2018-07-26,48.5525016784668,176.25999450683594,254.83999633789062,89.13999938964844,170.2899932861328,71.98999786376953,65.9000015258789,61.33000183105469,42.939998626708984,61.97999954223633
2018-07-27,47.744998931884766,174.88999938964844,252.02000427246094,85.45999908447266,160.14999389648438,69.8499984741211,63.849998474121094,59.43600082397461,34.119998931884766,57.779998779296875
2018-07-30,47.477500915527344,171.05999755859375,244.1300048828125,82.38999938964844,148.0800018310547,65.62000274658203,61.04999923706055,58.034000396728516,31.3799991607666,55.720001220703125
2018-07-31,47.5724983215332,172.5800018310547,244.86000061035156,82.13999938964844,138.2100067138672,64.6500015258789,59.849998474121094,59.62799835205078,31.8700008392334,55.70000076293945
2018-08-01,50.375,171.64999389648438,246.47000122070312,83.45999908447266,136.36000061035156,66.86000061035156,61.849998474121094,60.167999267578125,31.90999984741211,56.68000030517578
2018-08-02,51.84749984741211,176.3699951171875,250.6199951171875,85.52999877929688,143.9199981689453,72.6500015258789,65.25,69.90799713134766,32.81999969482422,57.11000061035156
2018-08-03,51.997501373291016,177.77999877929688,252.10000610351562,85.19000244140625,141.8699951171875,68.36000061035156,62.5,69.63400268554688,31.959999084472656,57.56999969482422
2018-08-06,52.26750183105469,185.69000244140625,254.02999877929688,85.7699966430664,142.0399932861328,70.91999816894531,66.0,68.39800262451172,32.97999954223633,58.150001525878906
2018-08-07,51.77750015258789,183.80999755859375,256.95001220703125,86.30000305175781,141.67999267578125,71.0,66.69999694824219,75.91400146484375,32.66999816894531,49.560001373291016
2018-08-08,51.8125,185.17999267578125,258.4200134277344,86.73999786376953,142.6999969482422,70.81999969482422,69.3499984741211,74.06800079345703,31.84000015258789,50.95000076293945
2018-08-09,52.220001220703125,183.08999633789062,256.4599914550781,87.16999816894531,146.44000244140625,69.37999725341797,69.0,70.48999786376953,31.959999084472656,50.95000076293945
2018-08-10,51.88249969482422,180.25999450683594,254.7899932861328,87.01000213623047,149.22000122070312,70.5999984741211,71.8499984741211,71.0979995727539,32.0099983215332,48.97999954223633
2018-08-13,52.217498779296875,180.0500030517578,256.1199951171875,87.01000213623047,142.8699951171875,72.37000274658203,69.5,71.28199768066406,32.79999923706055,47.34000015258789
2018-08-14,52.4375,181.11000061035156,261.42999267578125,87.7300033569336,144.3800048828125,74.97000122070312,71.69999694824219,69.52799987792969,33.189998626708984,48.0
2018-08-15,52.560001373291016,179.52999877929688,259.0799865722656,85.19000244140625,138.9199981689453,72.23999786376953,70.75,67.73799896240234,32.380001068115234,46.70000076293945
2018-08-16,53.33000183105469,174.6999969482422,257.44000244140625,85.31999969482422,139.16000366210938,72.76000213623047,72.5999984741211,67.08999633789062,32.83000183105469,46.630001068115234
2018-08-17,54.39500045776367,173.8000030517578,244.82000732421875,85.44999694824219,137.19000244140625,72.9000015258789,73.94999694824219,61.099998474121094,32.72999954223633,46.27000045776367
2018-08-20,53.8650016784668,172.5,247.83999633789062,85.75,135.97000122070312,74.26000213623047,75.30000305175781,61.6879997253418,32.599998474121094,47.97999954223633
2018-08-21,53.7599983215332,172.6199951171875,253.32000732421875,86.22000122070312,133.44000244140625,75.19000244140625,74.8499984741211,64.37999725341797,33.689998626708984,48.470001220703125
2018-08-22,53.76250076293945,173.63999938964844,262.82000732421875,86.94999694824219,137.6300048828125,76.44000244140625,75.69999694824219,64.3280029296875,33.810001373291016,47.900001525878906
2018-08-23,53.872501373291016,172.89999389648438,266.8399963378906,87.37999725341797,137.49000549316406,77.12000274658203,75.80000305175781,64.0199966430664,33.880001068115234,47.470001220703125
2018-08-24,54.040000915527344,174.64999389648438,272.2200012207031,90.0999984741211,140.5800018310547,78.18000030517578,75.75,64.56400299072266,34.279998779296875,46.970001220703125
2018-08-27,54.48500061035156,177.4600067138672,275.8999938964844,89.97000122070312,144.0399932861328,78.25,74.05000305175781,63.854000091552734,35.88999938964844,47.7400016784668
2018-08-28,54.92499923706055,176.25999450683594,274.3800048828125,90.61000061035156,145.0,80.80000305175781,74.5,62.37200164794922,35.4900016784668,47.93000030517578
2018-08-29,55.744998931884766,175.89999389648438,278.489990234375,92.62000274658203,145.14999389648438,85.69999694824219,74.05000305175781,61.00199890136719,35.349998474121094,47.9900016784668
2018-08-30,56.25749969482422,177.63999938964844,277.80999755859375,92.08999633789062,144.80999755859375,87.76000213623047,75.94999694824219,60.630001068115234,35.63999938964844,48.220001220703125
2018-08-31,56.907501220703125,175.72999572753906,280.67999267578125,92.33000183105469,145.6699981689453,88.63999938964844,77.55000305175781,60.332000732421875,35.18000030517578,48.650001525878906
2018-09-04,57.09000015258789,171.16000366210938,283.70001220703125,93.06999969482422,146.33999633789062,91.25,79.1500015258789,57.790000915527344,34.84000015258789,47.689998626708984
2018-09-05,56.717498779296875,167.17999267578125,278.4200134277344,89.05000305175781,139.97000122070312,87.19999694824219,77.30000305175781,56.14799880981445,32.72999954223633,47.68000030517578
2018-09-06,55.775001525878906,162.52999877929688,272.7200012207031,89.0,134.1300048828125,88.54000091552734,76.44999694824219,56.189998626708984,30.809999465942383,44.630001068115234
2018-09-07,55.32500076293945,163.0399932861328,271.8599853515625,88.81999969482422,140.63999938964844,89.97000122070312,77.05000305175781,52.64799880981445,30.489999771118164,44.91999816894531
2018-09-10,54.58250045776367,164.17999267578125,274.7300109863281,89.80000305175781,142.1300048828125,89.38999938964844,77.1500015258789,57.099998474121094,30.540000915527344,46.11000061035156
2018-09-11,55.962501525878906,165.94000244140625,272.79998779296875,91.43000030517578,147.75999450683594,92.27999877929688,78.1500015258789,55.88800048828125,30.889999389648438,47.119998931884766
2018-09-12,55.26750183105469,162.0,268.20001220703125,92.4000015258789,153.1300048828125,90.44000244140625,76.94999694824219,58.108001708984375,29.75,47.529998779296875
2018-09-13,56.602500915527344,161.36000061035156,271.3399963378906,92.19000244140625,155.5,90.22000122070312,77.75,57.891998291015625,30.389999389648438,46.599998474121094
2018-09-14,55.959999084472656,162.32000732421875,276.42999267578125,90.77999877929688,154.77000427246094,90.81999969482422,77.30000305175781,59.040000915527344,30.1200008392334,46.540000915527344
2018-09-17,54.470001220703125,160.5800018310547,273.92999267578125,88.68000030517578,153.6300048828125,86.86000061035156,74.5999984741211,58.96799850463867,28.860000610351562,44.25
2018-09-18,54.560001373291016,160.3000030517578,271.0199890136719,89.72000122070312,162.27999877929688,87.98999786376953,76.94999694824219,56.992000579833984,29.219999313354492,44.63999938964844
2018-09-19,54.592498779296875,163.05999755859375,271.9800109863281,89.30999755859375,164.60000610351562,84.80000305175781,75.44999694824219,59.80400085449219,29.520000457763672,44.11000061035156
2018-09-20,55.00749969482422,166.02000427246094,266.2799987792969,90.5999984741211,167.1699981689453,86.51000213623047,75.4000015258789,59.66600036621094,29.850000381469727,44.66999816894531
2018-09-21,54.415000915527344,162.92999267578125,263.45001220703125,90.62000274658203,161.52000427246094,85.30000305175781,78.0999984741211,59.81999969482422,28.5,42.810001373291016
2018-09-24,55.1974983215332,165.41000366210938,265.70001220703125,89.62000274658203,162.17999267578125,86.04000091552734,78.5,59.93600082397461,28.600000381469727,43.01499938964844
2018-09-25,55.54750061035156,164.91000366210938,268.4100036621094,90.04000091552734,161.11000061035156,95.3499984741211,80.75,60.198001861572266,29.110000610351562,43.720001220703125
2018-09-26,55.10499954223633,166.9499969482422,266.9200134277344,89.8499984741211,162.0,94.6500015258789,78.55000305175781,61.91600036621094,29.010000228881836,42.47999954223633
2018-09-27,56.23749923706055,168.83999633789062,267.3999938964844,88.98999786376953,164.4499969482422,97.95999908447266,82.5,61.50400161743164,29.420000076293945,43.209999084472656
2018-09-28,56.435001373291016,164.4600067138672,281.0199890136719,87.83999633789062,164.4600067138672,99.01000213623047,86.3499984741211,52.95399856567383,28.459999084472656,44.25
2018-10-01,56.814998626708984,162.44000244140625,289.3599853515625,87.55000305175781,163.4199981689453,97.27999877929688,83.72000122070312,62.13999938964844,28.309999465942383,42.29999923706055
2018-10-02,57.31999969482422,159.3300018310547,286.4800109863281,86.68000030517578,156.60000610351562,97.83000183105469,80.37000274658203,60.20399856567383,28.190000534057617,42.2599983215332
2018-10-03,58.01750183105469,162.42999267578125,286.7300109863281,87.1500015258789,160.1999969482422,96.95999908447266,79.9000015258789,58.959999084472656,29.010000228881836,42.599998474121094
2018-10-04,56.997501373291016,158.85000610351562,279.2900085449219,84.33999633789062,148.91000366210938,94.48999786376953,78.06999969482422,56.36600112915039,28.229999542236328,42.61000061035156
2018-10-05,56.0724983215332,157.3300018310547,269.8599853515625,83.18000030517578,145.60000610351562,94.11000061035156,75.83000183105469,52.38999938964844,28.389999389648438,41.81999969482422
2018-10-08,55.942501068115234,157.25,265.7699890136719,80.55000305175781,140.49000549316406,86.05999755859375,71.0,50.11199951171875,28.450000762939453,40.90999984741211
2018-10-09,56.717498779296875,157.89999389648438,265.5400085449219,80.02999877929688,140.22000122070312,86.16999816894531,69.25,52.560001373291016,29.270000457763672,39.45000076293945
2018-10-10,54.09000015258789,151.3800048828125,245.69000244140625,75.44999694824219,130.10000610351562,77.44999694824219,63.43000030517578,51.375999450683594,26.790000915527344,38.34000015258789
2018-10-11,53.61249923706055,153.35000610351562,235.1300048828125,75.9000015258789,128.38999938964844,69.02999877929688,62.43000030517578,50.44599914550781,27.0,38.15999984741211
2018-10-12,55.52750015258789,153.74000549316406,246.5399932861328,79.02999877929688,135.1999969482422,73.97000122070312,65.94000244140625,51.75600051879883,27.989999771118164,38.560001373291016
2018-10-15,54.34000015258789,153.52000427246094,235.3800048828125,77.2300033569336,135.6999969482422,73.7699966430664,66.37000274658203,51.917999267578125,28.610000610351562,38.939998626708984
2018-10-16,55.537498474121094,158.77999877929688,245.8300018310547,80.61000061035156,145.8300018310547,78.72000122070312,70.87000274658203,55.31800079345703,29.8700008392334,41.310001373291016
2018-10-17,55.29750061035156,159.4199981689453,243.05999755859375,80.08999633789062,137.3699951171875,78.05000305175781,69.94999694824219,54.35599899291992,29.549999237060547,41.5
2018-10-18,54.005001068115234,154.9199981689453,239.52999877929688,77.4800033569336,134.77999877929688,74.95999908447266,68.2300033569336,52.78200149536133,29.290000915527344,40.150001525878906
2018-10-19,54.82749938964844,154.0500030517578,229.1699981689453,84.77999877929688,127.06999969482422,74.06999969482422,67.08999633789062,52.0,28.829999923706055,39.220001220703125
2018-10-22,55.162498474121094,154.77999877929688,231.22000122070312,85.43000030517578,134.3699951171875,75.72000122070312,69.13999938964844,52.189998626708984,29.18000030517578,40.02000045776367
2018-10-23,55.682498931884766,154.38999938964844,221.05999755859375,87.56999969482422,132.16000366210938,74.1500015258789,67.18000030517578,58.827999114990234,28.770000457763672,40.599998474121094
2018-10-24,53.772499084472656,146.0399932861328,199.41000366210938,83.08999633789062,122.2699966430664,69.33999633789062,62.150001525878906,57.70000076293945,27.540000915527344,39.290000915527344
2018-10-25,54.95000076293945,150.9499969482422,207.83999633789062,85.95999908447266,136.99000549316406,73.48999786376953,65.95999908447266,62.97200012207031,31.799999237060547,41.654998779296875
2018-10-26,54.07500076293945,145.3699951171875,198.2899932861328,83.37000274658203,132.9499969482422,71.12000274658203,62.5099983215332,66.18000030517578,32.36000061035156,38.29999923706055
2018-10-29,53.060001373291016,142.08999633789062,185.6199951171875,81.1500015258789,128.5,67.27999877929688,63.220001220703125,66.97000122070312,32.38999938964844,37.060001373291016
2018-10-30,53.32500076293945,146.22000122070312,203.0,80.9000015258789,129.13999938964844,68.76000213623047,67.19000244140625,65.9800033569336,33.86000061035156,39.2599983215332
2018-10-31,54.71500015258789,151.7899932861328,210.8300018310547,84.19000244140625,138.14999389648438,73.44999694824219,69.33999633789062,67.46399688720703,34.75,40.2599983215332
2018-11-01,55.55500030517578,151.75,218.11000061035156,85.04000091552734,144.35000610351562,76.73999786376953,69.5199966430664,68.85600280761719,34.619998931884766,41.939998626708984
2018-11-02,51.869998931884766,150.35000610351562,214.9199981689453,83.51000213623047,145.5500030517578,77.76000213623047,72.51000213623047,69.28199768066406,34.29999923706055,41.58000183105469
2018-11-05,50.397499084472656,148.67999267578125,211.77000427246094,84.05000305175781,141.02999877929688,75.01000213623047,63.34000015258789,68.27999877929688,34.02000045776367,40.45000076293945
2018-11-06,50.942501068115234,149.94000244140625,211.05999755859375,84.69000244140625,140.92999267578125,77.30999755859375,63.40999984741211,68.21199798583984,34.41999816894531,41.040000915527344
2018-11-07,52.48749923706055,151.52999877929688,213.7899932861328,88.2300033569336,148.19000244140625,82.69000244140625,68.27999877929688,69.63200378417969,34.9900016784668,29.989999771118164
2018-11-08,52.122501373291016,147.8699951171875,205.99000549316406,89.04000091552734,149.5399932861328,75.2300033569336,65.33000183105469,70.27999877929688,34.18000030517578,29.40999984741211
2018-11-09,51.11750030517578,144.9600067138672,205.6699981689453,86.76000213623047,140.89999389648438,73.2699966430664,62.4900016784668,70.10199737548828,34.08000183105469,30.25
2018-11-12,48.54249954223633,141.5500030517578,189.5399932861328,83.77999877929688,135.5399932861328,69.83000183105469,60.560001373291016,66.25599670410156,32.0099983215332,31.040000915527344
2018-11-13,48.057498931884766,142.16000366210938,199.30999755859375,83.77999877929688,138.77999877929688,71.8499984741211,58.5099983215332,67.74600219726562,32.4900016784668,30.459999084472656
2018-11-14,46.70000076293945,144.22000122070312,197.19000244140625,84.05000305175781,142.75999450683594,69.80999755859375,57.400001525878906,68.80000305175781,32.90999984741211,28.40999984741211
2018-11-15,47.852500915527344,143.85000610351562,202.38999938964844,86.73999786376953,150.08999633789062,73.5999984741211,60.290000915527344,69.68800354003906,33.150001525878906,28.049999237060547
2018-11-16,48.38249969482422,139.52999877929688,164.42999267578125,85.05999755859375,151.02000427246094,70.58999633789062,59.08000183105469,70.86199951171875,33.66999816894531,28.90999984741211
2018-11-19,46.46500015258789,131.5500030517578,144.6999969482422,80.12999725341797,133.75,62.970001220703125,52.939998626708984,70.69400024414062,31.979999542236328,27.15999984741211
2018-11-20,44.244998931884766,132.42999267578125,149.0800018310547,77.76000213623047,134.35000610351562,61.81999969482422,54.7599983215332,69.49800109863281,31.059999465942383,28.229999542236328
2018-11-21,44.19499969482422,134.82000732421875,144.7100067138672,79.12000274658203,132.61000061035156,62.619998931884766,54.91999816894531,67.63800048828125,31.610000610351562,29.18000030517578
2018-11-23,43.0724983215332,131.72999572753906,145.0,77.94999694824219,134.80999755859375,63.470001220703125,55.75,65.16600036621094,31.1200008392334,29.389999389648438
2018-11-26,43.654998779296875,136.3800048828125,153.0500030517578,80.86000061035156,144.44000244140625,66.5199966430664,58.40999984741211,69.19999694824219,32.81999969482422,32.88999938964844
2018-11-27,43.560001373291016,135.0,153.72999572753906,81.97000122070312,144.47000122070312,65.87999725341797,59.349998474121094,68.78399658203125,32.61000061035156,33.470001220703125
2018-11-28,45.23500061035156,136.75999450683594,160.07000732421875,85.9800033569336,149.9600067138672,69.88999938964844,63.540000915527344,69.5739974975586,32.72999954223633,35.150001525878906
2018-11-29,44.88750076293945,138.67999267578125,157.36000061035156,84.26000213623047,149.0399932861328,69.9000015258789,64.08999633789062,68.23400115966797,31.299999237060547,36.79999923706055
2018-11-30,44.64500045776367,140.61000061035156,163.42999267578125,85.80999755859375,152.66000366210938,69.83999633789062,62.45000076293945,70.09600067138672,31.450000762939453,36.54999923706055
2018-12-03,46.20500183105469,141.08999633789062,170.0399932861328,87.9800033569336,156.38999938964844,71.94999694824219,64.87999725341797,71.697998046875,33.65999984741211,37.02000045776367
2018-12-04,44.17250061035156,137.92999267578125,157.11000061035156,84.19000244140625,150.1999969482422,63.5099983215332,59.810001373291016,71.94000244140625,32.560001373291016,35.84000015258789
2018-12-06,43.68000030517578,139.6300048828125,158.2899932861328,85.81999969482422,156.89999389648438,65.69000244140625,55.810001373291016,72.61199951171875,32.959999084472656,37.02000045776367
2018-12-07,42.122501373291016,137.4199981689453,147.61000061035156,82.7699966430664,146.8800048828125,60.779998779296875,53.40999984741211,71.59400177001953,32.83000183105469,36.099998474121094
2018-12-10,42.400001525878906,141.85000610351562,151.86000061035156,84.93000030517578,151.5,63.380001068115234,52.34000015258789,73.02999877929688,33.43000030517578,36.099998474121094
2018-12-11,42.157501220703125,142.0800018310547,148.19000244140625,85.51000213623047,154.6699981689453,61.779998779296875,53.4900016784668,73.35199737548828,34.45000076293945,36.0099983215332
2018-12-12,42.275001525878906,144.5,148.89999389648438,86.5,160.08999633789062,63.650001525878906,53.709999084472656,73.31999969482422,36.25,35.029998779296875
2018-12-13,42.73749923706055,145.00999450683594,148.88999938964844,87.55999755859375,161.05999755859375,62.900001525878906,52.45000076293945,75.35800170898438,35.88999938964844,32.84000015258789
2018-12-14,41.369998931884766,144.05999755859375,146.4499969482422,85.91999816894531,140.1699981689453,62.13999938964844,51.16999816894531,73.14199829101562,35.869998931884766,32.380001068115234
2018-12-17,40.98500061035156,140.19000244140625,143.5800018310547,84.0999984741211,129.66000366210938,58.619998931884766,47.869998931884766,69.68399810791016,33.43000030517578,30.989999771118164
2018-12-18,41.51750183105469,143.66000366210938,146.94000244140625,85.51000213623047,134.38999938964844,59.91999816894531,47.9900016784668,67.40599822998047,33.7400016784668,30.829999923706055
2018-12-19,40.22249984741211,133.24000549316406,138.50999450683594,84.02999877929688,133.19000244140625,59.029998779296875,48.58000183105469,66.59400177001953,32.93000030517578,30.290000915527344
2018-12-20,39.20750045776367,133.39999389648438,135.10000610351562,82.44000244140625,127.70999908447266,55.900001525878906,45.869998931884766,63.07600021362305,29.290000915527344,29.09000015258789
2018-12-21,37.682498931884766,124.94999694824219,129.57000732421875,78.13999938964844,122.41000366210938,52.5099983215332,44.0099983215332,63.95399856567383,27.309999465942383,28.219999313354492
2018-12-24,36.70750045776367,124.05999755859375,127.08000183105469,77.05999755859375,119.0999984741211,50.720001220703125,42.880001068115234,59.077999114990234,26.450000762939453,28.31999969482422
2018-12-26,39.29249954223633,134.17999267578125,133.10000610351562,82.80000305175781,130.2100067138672,55.31999969482422,48.33000183105469,65.21800231933594,28.65999984741211,30.81999969482422
2018-12-27,39.037498474121094,134.52000427246094,131.1699981689453,84.30999755859375,132.39999389648438,56.150001525878906,48.33000183105469,63.22600173950195,28.68000030517578,32.099998474121094
2018-12-28,39.057498931884766,133.1999969482422,133.64999389648438,83.26000213623047,133.4600067138672,55.869998931884766,48.40999984741211,66.77400207519531,28.43000030517578,31.510000228881836
2018-12-31,39.435001373291016,131.08999633789062,133.5,84.08999633789062,138.4499969482422,56.09000015258789,49.56999969482422,66.55999755859375,28.739999771118164,31.579999923706055
2019-01-02,39.47999954223633,135.67999267578125,136.22000122070312,85.75,137.60000610351562,57.20000076293945,48.18000030517578,62.02399826049805,28.809999465942383,30.350000381469727
2019-01-03,35.54750061035156,131.74000549316406,127.98999786376953,82.08999633789062,129.7899932861328,52.41999816894531,46.22999954223633,60.071998596191406,27.989999771118164,29.920000076293945
2019-01-04,37.064998626708984,137.9499969482422,136.19000244140625,86.2699966430664,138.05999755859375,58.18000030517578,49.439998626708984,63.53799819946289,29.950000762939453,30.799999237060547
2019-01-07,36.98249816894531,138.0500030517578,143.39999389648438,86.93000030517578,144.38999938964844,60.720001220703125,52.130001068115234,66.99199676513672,31.34000015258789,30.850000381469727
2019-01-08,37.6875,142.52999877929688,139.8300018310547,88.69999694824219,145.44000244140625,63.119998931884766,53.779998779296875,67.06999969482422,31.799999237060547,31.760000228881836
2019-01-09,38.32749938964844,144.22999572753906,142.5800018310547,89.55000305175781,148.6199951171875,65.93000030517578,55.06999969482422,67.70600128173828,32.25,32.5
2019-01-10,38.45000076293945,144.1999969482422,145.22999572753906,90.69999694824219,148.27000427246094,66.0999984741211,55.54999923706055,68.99400329589844,33.09000015258789,33.88999938964844
2019-01-11,38.0724983215332,143.8000030517578,148.8300018310547,90.6500015258789,149.42999267578125,66.2300033569336,55.470001220703125,69.4520034790039,32.869998931884766,34.33000183105469
2019-01-14,37.5,145.38999938964844,150.44000244140625,90.43000030517578,149.10000610351562,65.18000030517578,57.130001068115234,66.87999725341797,32.369998931884766,33.45000076293945
2019-01-15,38.26750183105469,148.9499969482422,149.8699951171875,91.5999984741211,154.3000030517578,65.95999908447266,59.2400016784668,68.88600158691406,33.02000045776367,33.45000076293945
2019-01-16,38.73500061035156,147.5399932861328,148.83999633789062,90.55000305175781,158.25,65.9000015258789,60.43000030517578,69.20999908447266,32.470001220703125,33.560001373291016
2019-01-17,38.96500015258789,148.3000030517578,151.72000122070312,90.4000015258789,157.69000244140625,68.83999633789062,63.290000915527344,69.46199798583984,32.849998474121094,33.54999923706055
2019-01-18,39.20500183105469,150.0399932861328,156.92999267578125,91.12000274658203,158.42999267578125,72.23999786376953,62.380001068115234,60.45199966430664,33.27000045776367,34.0
2019-01-22,38.32500076293945,147.57000732421875,148.77000427246094,89.94000244140625,156.27999877929688,67.8499984741211,60.47999954223633,59.784000396728516,32.25,31.43000030517578
2019-01-23,38.47999954223633,144.3000030517578,149.2899932861328,90.5,156.60000610351562,69.0999984741211,60.16999816894531,57.518001556396484,30.969999313354492,30.84000015258789
2019-01-24,38.17499923706055,145.8300018310547,157.83999633789062,92.19999694824219,158.41000366210938,73.94000244140625,61.029998779296875,58.301998138427734,31.610000610351562,31.1299991607666
2019-01-25,39.439998626708984,149.00999450683594,160.14999389648438,94.27999877929688,162.82000732421875,77.97000122070312,63.0,59.40800094604492,32.900001525878906,32.54999923706055
2019-01-28,39.07500076293945,147.47000122070312,138.00999450683594,92.30000305175781,159.44000244140625,76.22000122070312,62.040000915527344,59.2760009765625,33.130001068115234,32.68000030517578
2019-01-29,38.66999816894531,144.19000244140625,131.60000610351562,91.12000274658203,157.11000061035156,68.55999755859375,60.7599983215332,59.492000579833984,31.639999389648438,32.95000076293945
2019-01-30,41.3125,150.4199981689453,137.38999938964844,92.41999816894531,162.42999267578125,71.52999877929688,62.06999969482422,61.75400161743164,32.2599983215332,33.599998474121094
2019-01-31,41.61000061035156,166.69000244140625,143.75,88.76000213623047,168.47000122070312,71.3499984741211,64.19999694824219,61.40399932861328,33.560001373291016,35.09000015258789
2019-02-01,41.630001068115234,165.7100067138672,144.72999572753906,90.01000213623047,170.58999633789062,70.80000305175781,63.20000076293945,62.44200134277344,33.189998626708984,34.2400016784668
2019-02-04,42.8125,169.25,149.17999267578125,91.66000366210938,173.5500030517578,71.75,64.41999816894531,62.577999114990234,33.939998626708984,33.900001525878906
2019-02-05,43.54499816894531,171.16000366210938,149.9499969482422,92.2699966430664,173.57000732421875,72.27999877929688,63.81999969482422,64.2699966430664,34.369998931884766,34.709999084472656
2019-02-06,43.560001373291016,170.49000549316406,153.0,92.25,173.60000610351562,72.66999816894531,64.0,63.444000244140625,34.15999984741211,34.08000183105469
2019-02-07,42.73500061035156,166.3800048828125,147.4199981689453,90.8499984741211,171.8000030517578,71.94999694824219,62.25,61.50199890136719,30.799999237060547,34.2599983215332
2019-02-08,42.602500915527344,167.3300018310547,148.1699981689453,91.87000274658203,175.9499969482422,73.48999786376953,62.59000015258789,61.15999984741211,30.010000228881836,35.439998626708984
2019-02-11,42.35749816894531,165.7899932861328,146.4499969482422,92.69000244140625,173.1699981689453,74.31999969482422,63.56999969482422,62.56800079345703,30.229999542236328,34.290000915527344
2019-02-12,42.72249984741211,165.0399932861328,151.1699981689453,94.37999725341797,175.5500030517578,75.58999633789062,65.7699966430664,62.36199951171875,30.389999389648438,35.9900016784668
2019-02-13,42.54499816894531,164.07000732421875,152.8800048828125,94.01000213623047,172.02000427246094,75.62999725341797,66.6500015258789,61.63399887084961,31.1200008392334,35.790000915527344
